latitude,longitude,altitude,timestamp,heart_rate,cadence,elevation
55.92169661074877,11.666891388595104,1.0,2022-10-08 13:29:51+02:00,156,76,11.89580249786377
55.92170247808099,11.666817460209131,1.0,2022-10-08 13:29:55+02:00,159,75,12.037605285644531
55.92169292271137,11.666707322001457,-3.0,2022-10-08 13:30:04+02:00,155,59,12.147516250610352
55.921685211360455,11.666675051674247,-3.6000000000000227,2022-10-08 13:30:05+02:00,152,121,12.156808853149414
55.921644642949104,11.666574385017157,-3.0,2022-10-08 13:30:08+02:00,157,75,12.155263900756836
55.92160474509001,11.666511269286275,-3.0,2022-10-08 13:30:10+02:00,160,75,12.128402709960938
55.92150701209903,11.666430216282606,-3.1999999999999886,2022-10-08 13:30:14+02:00,157,78,11.976184844970703
55.92131104320288,11.6663839481771,-4.800000000000011,2022-10-08 13:30:21+02:00,155,76,11.08578109741211
55.9211356099695,11.666252436116338,-9.0,2022-10-08 13:30:27+02:00,154,78,10.223766326904297
55.92093511484563,11.666159313172102,-9.0,2022-10-08 13:30:34+02:00,156,78,9.43043041229248
55.92085967771709,11.66613676585257,-9.399999999999977,2022-10-08 13:30:37+02:00,159,78,9.164529800415039
55.920665469020605,11.666119415313005,-9.399999999999977,2022-10-08 13:30:44+02:00,160,78,8.696645736694336
55.92060788534582,11.666131485253572,-9.600000000000023,2022-10-08 13:30:45+02:00,160,78,8.552142143249512
55.92058466747403,11.666161241009831,-9.399999999999977,2022-10-08 13:30:47+02:00,162,77,8.471474647521973
55.92046212404966,11.666483273729682,-6.800000000000011,2022-10-08 13:30:53+02:00,163,76,7.844641208648682
55.92041560448706,11.666628867387772,-5.0,2022-10-08 13:30:57+02:00,166,78,7.584670066833496
55.92032968997955,11.666949139907956,0.19999999999998863,2022-10-08 13:31:07+02:00,164,76,7.217161655426025
55.92028073966503,11.66705978102982,1.3999999999999773,2022-10-08 13:31:11+02:00,165,76,7.115938186645508
55.92010312713683,11.66691661812365,-1.0,2022-10-08 13:31:19+02:00,165,75,7.329966068267822
55.920041520148516,11.666869511827826,-1.1999999999999886,2022-10-08 13:31:22+02:00,164,75,7.356145858764648
55.91987103223801,11.666732132434845,-4.199999999999989,2022-10-08 13:31:30+02:00,162,76,7.275430679321289
55.91969191096723,11.66659408248961,-5.600000000000023,2022-10-08 13:31:39+02:00,162,62,6.814383029937744
55.919518154114485,11.666469611227512,-6.0,2022-10-08 13:31:46+02:00,160,76,6.219956874847412
55.919353952631354,11.666332315653563,-7.199999999999989,2022-10-08 13:31:52+02:00,159,78,5.792982578277588
55.919181536883116,11.666223099455237,-9.0,2022-10-08 13:31:58+02:00,161,76,5.374364852905273
55.91904348693788,11.666147662326694,-9.600000000000023,2022-10-08 13:32:06+02:00,160,74,5.031461715698242
55.91892337426543,11.666069123893976,-10.0,2022-10-08 13:32:13+02:00,160,74,4.769265651702881
55.91887962073088,11.66599553078413,-9.600000000000023,2022-10-08 13:32:16+02:00,157,74,4.713383197784424
55.91876210644841,11.665756143629551,-6.800000000000011,2022-10-08 13:32:23+02:00,159,79,4.628462791442871
55.918583907186985,11.66558657772839,-6.0,2022-10-08 13:32:30+02:00,158,78,4.381486892700195
55.91855515725911,11.665514828637242,-6.0,2022-10-08 13:32:31+02:00,158,77,4.398999214172363
55.91855188831687,11.665471829473972,-6.0,2022-10-08 13:32:33+02:00,162,76,4.441617488861084
55.91861014254391,11.665251553058624,-7.800000000000011,2022-10-08 13:32:38+02:00,159,78,4.867667198181152
55.918673845008016,11.665002359077334,-8.600000000000023,2022-10-08 13:32:44+02:00,162,79,5.352906227111816
55.91871307231486,11.664687870070338,-10.0,2022-10-08 13:32:50+02:00,161,79,5.9351019859313965
55.91871759854257,11.664606481790543,-9.399999999999977,2022-10-08 13:32:53+02:00,157,78,6.069507122039795
55.91870385222137,11.664576893672347,-9.0,2022-10-08 13:32:55+02:00,159,76,6.090507507324219
55.91865699738264,11.664552418515086,-8.0,2022-10-08 13:32:58+02:00,162,76,6.047576427459717
55.918608801439404,11.664536911994219,-8.199999999999989,2022-10-08 13:33:01+02:00,158,59,5.995664119720459
55.918430518358946,11.664475305005908,-7.199999999999989,2022-10-08 13:33:15+02:00,157,58,5.873753070831299
55.918355667963624,11.664464408531785,-6.800000000000011,2022-10-08 13:33:20+02:00,153,59,5.828886032104492
55.91833387501538,11.66447002440691,-7.399999999999977,2022-10-08 13:33:22+02:00,150,58,5.807249546051025
55.91829406097531,11.664484608918428,-6.399999999999977,2022-10-08 13:33:27+02:00,148,53,5.759661674499512
55.918286265805364,11.664485950022936,-6.399999999999977,2022-10-08 13:33:30+02:00,145,0,5.752904891967773
55.918287942186,11.664490392431617,-6.800000000000011,2022-10-08 13:33:33+02:00,142,0,5.746054172515869
55.91828400269151,11.664557447656989,-7.399999999999977,2022-10-08 13:33:38+02:00,139,62,5.6259613037109375
55.91823237016797,11.664902614429593,-9.0,2022-10-08 13:33:50+02:00,139,55,4.865352630615234
55.91809222474694,11.665105456486344,-10.0,2022-10-08 13:33:58+02:00,141,76,4.403377532958984
55.918052829802036,11.665113754570484,-9.800000000000011,2022-10-08 13:34:00+02:00,136,76,4.397218227386475
55.91803137212992,11.66514141485095,-8.800000000000011,2022-10-08 13:34:05+02:00,132,0,4.3491597175598145
55.91799968853593,11.66519665159285,-9.0,2022-10-08 13:34:07+02:00,132,0,4.2481303215026855
55.917951073497534,11.665184749290347,-8.800000000000011,2022-10-08 13:34:09+02:00,136,73,4.27919340133667
55.91792115010321,11.665160609409213,-8.600000000000023,2022-10-08 13:34:10+02:00,139,76,4.346033096313477
55.91789315454662,11.66513990610838,-8.199999999999989,2022-10-08 13:34:11+02:00,142,76,4.413107872009277
55.91786390170455,11.66511744260788,-8.199999999999989,2022-10-08 13:34:12+02:00,145,76,4.485464096069336
55.91783397831023,11.665088189765811,-8.399999999999977,2022-10-08 13:34:13+02:00,148,79,4.573051452636719
55.917655024677515,11.664935806766152,-8.199999999999989,2022-10-08 13:34:20+02:00,147,79,5.174381732940674
55.917476657778025,11.664745118469,-10.199999999999989,2022-10-08 13:34:28+02:00,148,79,6.227635860443115
